room_id,day,shift,global_shift,total_room_workload,max_skill_required
r28,8,late,25,9,2
r28,8,night,26,6,0
r28,9,early,27,5,1
r28,9,late,28,3,1
r28,9,night,29,4,0
r28,10,early,30,2,2
r28,10,late,31,1,2
r28,10,night,32,1,0
r28,11,early,33,3,2
r28,11,late,34,3,2
r28,11,night,35,2,0
r29,0,early,0,2,0
r29,0,late,1,3,1
r29,0,night,2,1,1
r29,1,early,3,7,1
r29,1,late,4,6,2
r29,1,night,5,3,0
r29,2,early,6,6,2
r29,2,late,7,6,2
r29,2,night,8,5,1
r29,3,early,9,6,0
r29,3,late,10,9,2
r29,3,night,11,4,1
r29,4,early,12,7,2
r29,4,late,13,5,2
r29,4,night,14,5,0
r29,5,early,15,5,1
r29,5,late,16,6,2
r29,5,night,17,5,0
r29,6,early,18,5,2
r29,6,late,19,4,2
r29,6,night,20,3,0
r29,7,early,21,5,2
r29,7,late,22,3,2
r29,7,night,23,2,1
r29,8,early,24,5,2
r29,8,late,25,5,2
r29,8,night,26,4,1
r29,9,early,27,3,2
r29,9,late,28,5,2
r29,9,night,29,3,0
r29,10,early,30,3,0
r29,10,late,31,3,2
r29,10,night,32,2,1
r29,11,early,33,1,2
r29,11,late,34,3,2
r29,11,night,35,2,1
r30,0,early,0,1,2
r30,0,late,1,2,0
r30,0,night,2,1,0
r30,1,early,3,4,1
r30,1,late,4,4,2
r30,1,night,5,3,1
r30,2,early,6,5,2
r30,2,late,7,4,2
r30,2,night,8,3,0
r30,3,early,9,5,1
r30,3,late,10,2,2
r30,3,night,11,3,1
r30,4,early,12,4,2
r30,4,late,13,5,1
r30,4,night,14,3,1
r30,5,early,15,5,2
r30,5,late,16,5,1
r30,5,night,17,2,1
r30,6,early,18,4,2
r30,6,late,19,4,1
r30,6,night,20,3,1
r30,7,early,21,6,2
r30,7,late,22,6,2
r30,7,night,23,3,1
r30,8,early,24,5,1
r30,8,late,25,4,2
r30,8,night,26,3,1
r30,9,early,27,4,2
r30,9,late,28,4,2
r30,9,night,29,2,1
r30,10,early,30,5,1
r30,10,late,31,6,2
r30,10,night,32,3,1
r30,11,early,33,3,1
r30,11,late,34,5,2
r30,11,night,35,3,1
r30,12,early,36,2,1
r30,12,late,37,3,1
r30,12,night,38,2,1
r30,13,early,39,2,1
r30,13,late,40,2,0
r30,13,night,41,2,0
r30,14,early,42,2,2
r30,14,late,43,3,2
r30,14,night,44,1,0
r30,15,early,45,2,2
r30,15,late,46,2,1
r30,15,night,47,1,1
r31,0,early,0,3,1
r31,0,late,1,3,2
r31,0,night,2,1,0
r31,1,early,3,1,0
r31,1,late,4,3,2
r31,1,night,5,1,1
r31,2,early,6,7,1
r31,2,late,7,7,1
r31,2,night,8,6,0
r31,3,early,9,8,1
r31,3,late,10,6,1
r31,3,night,11,6,1
r31,4,early,12,6,2
r31,4,late,13,8,2
r31,4,night,14,5,0
r31,5,early,15,7,1
r31,5,late,16,7,0
r31,5,night,17,4,0
r31,6,early,18,7,2
r31,6,late,19,7,1
r31,6,night,20,6,0
r31,7,early,21,9,0
r31,7,late,22,6,2
r31,7,night,23,6,1
r31,8,early,24,7,1
r31,8,late,25,6,2
r31,8,night,26,5,0
r31,9,early,27,7,2
r31,9,late,28,7,1
r31,9,night,29,4,1
r31,10,early,30,6,0
r31,10,late,31,7,2
r31,10,night,32,5,1
r31,11,early,33,8,2
r31,11,late,34,7,1
r31,11,night,35,5,0
r31,12,early,36,3,2
r31,12,late,37,3,2
r31,12,night,38,3,1
r31,13,early,39,3,0
r31,13,late,40,2,1
r31,13,night,41,1,0
r31,14,early,42,2,0
r31,14,late,43,3,1
r31,14,night,44,1,0
r31,15,early,45,3,2
r31,15,late,46,2,1
r31,15,night,47,1,1
r31,16,early,48,2,2
r31,16,late,49,2,2
r31,16,night,50,1,1
r32,0,early,0,2,0
r32,0,late,1,1,1
r32,0,night,2,1,1
r32,1,early,3,4,2
r32,1,late,4,4,1
r32,1,night,5,2,1
r32,2,early,6,3,1
r32,2,late,7,4,2
r32,2,night,8,3,1
r32,3,early,9,4,2
r32,3,late,10,3,2
r32,3,night,11,3,0
r32,4,early,12,5,1
r32,4,late,13,3,2
r32,4,night,14,2,1
r32,5,early,15,5,1
r32,5,late,16,6,2
r32,5,night,17,2,1
r32,6,early,18,5,2
r32,6,late,19,3,2
r32,6,night,20,2,0
r32,7,early,21,6,0
r32,7,late,22,5,1
r32,7,night,23,3,1
r32,8,early,24,5,1
r32,8,late,25,5,2
r32,8,night,26,4,0
r32,9,early,27,4,2
r32,9,late,28,6,2
r32,9,night,29,3,1
r32,10,early,30,5,2
r32,10,late,31,5,2
r32,10,night,32,3,1
r32,11,early,33,3,2
r32,11,late,34,1,0
r32,11,night,35,1,0
r32,12,early,36,3,0
r32,12,late,37,1,2
r32,12,night,38,1,1
